"slide_number_in_experiment","label","Answer.time_in_minutes","trial_type","rt","workerid","response","object","speaker_cond"
4,"cat_big_white",12.3458333333333,"overinformativeness",17490,7,"kedi","cat","second_post"
5,"scissors_big_blue",12.3458333333333,"overinformativeness",33295,7,"SISER","scissors","second_post"
6,"shoe_big_yellow",12.3458333333333,"overinformativeness",5210,7,"shoe","shoe","second_post"
7,"shorts_dry_red",12.3458333333333,"adjective_ordering",5954,7,"
tra k","shorts","second_post"
8,"bag_big_blue",12.3458333333333,"overinformativeness",2545,7,"
ssss","bag","second_post"
9,"spoon_wooden_clean",12.3458333333333,"adjective_ordering",8969,7,"
spoon","spoon","second_post"
10,"cat_big_black",12.3458333333333,"overinformativeness",2334,7,"
sdd","cat","second_post"
11,"pencil_long_black",12.3458333333333,"adjective_ordering",3481,7,"
ddd","pencil","second_post"
12,"bottle_plastic_big",12.3458333333333,"adjective_ordering",1614,7,"
dd","bottle","second_post"
13,"lipstick_big_red",12.3458333333333,"overinformativeness",1403,7,"
ddd","lipstick","second_post"
14,"picture_bw_rectangular",12.3458333333333,"adjective_ordering",2024,7,"
sss","picture","second_post"
15,"table_metal_high",12.3458333333333,"adjective_ordering",5456,7,"dd
","table","second_post"
16,"picture_colored_square",12.3458333333333,"adjective_ordering",2938,7,"
sda","picture","second_post"
17,"woman_young_sad",12.3458333333333,"adjective_ordering",2211,7,"
sd","woman","second_post"
18,"key_big_gold",12.3458333333333,"overinformativeness",1003,7,"
dddd","key","second_post"
19,"clock_big_yellow",12.3458333333333,"overinformativeness",1235,7,"
ff","clock","second_post"
20,"pencil_short_blue",12.3458333333333,"adjective_ordering",7549,7,"
ddd","pencil","second_post"
21,"lighter_big_white",12.3458333333333,"overinformativeness",2224,7,"
ffg","lighter","second_post"
22,"knife_big_red",12.3458333333333,"overinformativeness",1969,7,"
fg","knife","second_post"
23,"chair_big_blue",12.3458333333333,"overinformativeness",4240,7,"
tab","chair","second_post"
24,"pepper_big_green",12.3458333333333,"overinformativeness",5952,7,"
djjd","pepper","second_post"
25,"pants_big_green",12.3458333333333,"overinformativeness",2764,7,"
jddj","pants","second_post"
26,"glove_big_orange",12.3458333333333,"overinformativeness",1702,7,"
djjjd","glove","second_post"
27,"rosary_big_blue",12.3458333333333,"overinformativeness",3242,7,"
jjsj","rosary","second_post"
28,"bag_big_red",12.3458333333333,"overinformativeness",7220,7,"
bag'","bag","second_post"
29,"ball_big_yellow",12.3458333333333,"overinformativeness",3775,7,"
ball'","ball","second_post"
30,"earring_big_round",12.3458333333333,"adjective_ordering",3919,7,"
ll","earring","second_post"
31,"balloon_big_yellow",12.3458333333333,"overinformativeness",5200,7,"
lll","balloon","second_post"
32,"rosary_big_yellow",12.3458333333333,"overinformativeness",3100,7,"
sdd","rosary","second_post"
33,"hair_curly_brown",12.3458333333333,"adjective_ordering",3323,7,"
ddfd","hair","second_post"
34,"glasses_big_blue",12.3458333333333,"overinformativeness",2035,7,"
ds","glasses","second_post"
35,"toothbrush_big_purple",12.3458333333333,"overinformativeness",2185,7,"
kkd","toothbrush","second_post"
36,"binoculars_big_blue",12.3458333333333,"overinformativeness",2476,7,"
dd","binoculars","second_post"
37,"cup_empty_glass",12.3458333333333,"adjective_ordering",3245,7,"
asd","cup","second_post"
38,"ball_big_purple",12.3458333333333,"overinformativeness",1706,7,"
sd","ball","second_post"
39,"balloon_big_pink",12.3458333333333,"overinformativeness",1636,7,"
sd","balloon","second_post"
40,"brush_big_red",12.3458333333333,"overinformativeness",2016,7,"
da","brush","second_post"
41,"glasses_big_red",12.3458333333333,"overinformativeness",7322,7,"
eyeglass","glasses","second_post"
42,"socks_big_green",12.3458333333333,"overinformativeness",2988,7,"
jjk","socks","second_post"
43,"glove_big_green",12.3458333333333,"overinformativeness",3072,7,"
kjk","glove","second_post"
44,"dress_big_blue",12.3458333333333,"overinformativeness",3762,7,"
kjkk","dress","second_post"
45,"picture_bw_square",12.3458333333333,"adjective_ordering",5992,7,"
lll","picture","second_post"
46,"lock_big_gold",12.3458333333333,"overinformativeness",3243,7,"
vv","lock","second_post"
47,"flower_big_pink",12.3458333333333,"overinformativeness",2486,7,"
llgl","flower","second_post"
48,"apple_big_green",12.3458333333333,"overinformativeness",1746,7,"
glgl","apple","second_post"
49,"book_big_red",12.3458333333333,"overinformativeness",2223,7,"
tgl","book","second_post"
50,"woman_old_happy",12.3458333333333,"adjective_ordering",1731,7,"
glf","woman","second_post"
51,"earring_small_round",12.3458333333333,"adjective_ordering",3950,7,"
ear","earring","second_post"
52,"box_closed_wood",12.3458333333333,"adjective_ordering",2639,7,"
sdf","box","second_post"
53,"box_open_cardboard",12.3458333333333,"adjective_ordering",1582,7,"
sdfs","box","second_post"
54,"shorts_wet_green",12.3458333333333,"adjective_ordering",2455,7,"
ddd","shorts","second_post"
55,"pepper_big_red",12.3458333333333,"overinformativeness",16443,7,"
re","pepper","second_post"
56,"spoon_metal_dirty",12.3458333333333,"adjective_ordering",1949,7,"
ghjgh","spoon","second_post"
57,"dress_big_green",12.3458333333333,"overinformativeness",2207,7,"
ghjg","dress","second_post"
58,"lighter_big_black",12.3458333333333,"overinformativeness",1960,7,"
ghghjg","lighter","second_post"
59,"tie_big_blue",12.3458333333333,"overinformativeness",535,7,"
gh","tie","second_post"
60,"tshirt_big_yellow",12.3458333333333,"overinformativeness",683,7,"
jghjgh","tshirt","second_post"
61,"mirror_big_white",12.3458333333333,"overinformativeness",1497,7,"
ghghjg","mirror","second_post"
62,"lock_big_silver",12.3458333333333,"overinformativeness",1913,7,"
ghjg","lock","second_post"
63,"woman_old_sad",12.3458333333333,"adjective_ordering",1695,7,"
ghjg","woman","second_post"
64,"table_wood_high",12.3458333333333,"adjective_ordering",1791,7,"
swtr","table","second_post"
65,"pencil_long_blue",12.3458333333333,"adjective_ordering",1940,7,"
fhf","pencil","second_post"
66,"cup_empty_metal",12.3458333333333,"adjective_ordering",2084,7,"
gfh","cup","second_post"
67,"skirt_big_blue",12.3458333333333,"overinformativeness",1756,7,"
hgf","skirt","second_post"
68,"picture_colored_rectangular",12.3458333333333,"adjective_ordering",2175,7,"
hhh","picture","second_post"
69,"pencil_short_black",12.3458333333333,"adjective_ordering",4026,7,"
pencil","pencil","second_post"
70,"shorts_wrinkled_red",12.3458333333333,"adjective_ordering",22202,7,"
bvnhg","shorts","second_post"
71,"hair_straight_brown",12.3458333333333,"adjective_ordering",1808,7,"
fghfg","hair","second_post"
72,"umbrella_big_green",12.3458333333333,"overinformativeness",1520,7,"
fgfg","umbrella","second_post"
73,"table_metal_low",12.3458333333333,"adjective_ordering",5059,7,"
table","table","second_post"
74,"shoe_big_pink",12.3458333333333,"overinformativeness",4012,7,"
kfrt","shoe","second_post"
75,"man_old_bald",12.3458333333333,"adjective_ordering",3151,7,"
kedi'","man","second_post"
76,"spoon_metal_clean",12.3458333333333,"adjective_ordering",2680,7,"
juio","spoon","second_post"
77,"bottle_plastic_small",12.3458333333333,"adjective_ordering",2926,7,"
kli'","bottle","second_post"
78,"shorts_wrinkled_green",12.3458333333333,"adjective_ordering",2189,7,"
sdf","shorts","second_post"
79,"knife_big_blue",12.3458333333333,"overinformativeness",3370,7,"
sju","knife","second_post"
80,"man_old_bearded",12.3458333333333,"adjective_ordering",2361,7,"
jiouy","man","second_post"
81,"pot_big_green",12.3458333333333,"overinformativeness",4495,7,"
cooker","pot","second_post"
82,"brush_big_blue",12.3458333333333,"overinformativeness",4981,7,"
bytr'd","brush","second_post"
83,"cup_full_glass",12.3458333333333,"adjective_ordering",89656,7,"
bhdy","cup","second_post"
84,"man_young_bald",12.3458333333333,"adjective_ordering",21909,7,"
mnsj","man","second_post"
85,"car_big_blue",12.3458333333333,"overinformativeness",24721,7,"
\]]]]]]]]]]","car","second_post"
86,"shorts_wet_red",12.3458333333333,"adjective_ordering",5129,7,"
kjif","shorts","second_post"
87,"mirror_big_black",12.3458333333333,"overinformativeness",6532,7,"
kji'g","mirror","second_post"
88,"box_closed_cardboard",12.3458333333333,"adjective_ordering",2224,7,"
gllg","box","second_post"
89,"tshirt_big_orange",12.3458333333333,"overinformativeness",1345,7,"
ghg","tshirt","second_post"
90,"earring_big_triangular",12.3458333333333,"adjective_ordering",960,7,"
hhghg","earring","second_post"
91,"box_open_wood",12.3458333333333,"adjective_ordering",3927,7,"
lkio'k","box","second_post"
92,"pants_big_pink",12.3458333333333,"overinformativeness",5806,7,"
pion'y","pants","second_post"
93,"socks_big_blue",12.3458333333333,"overinformativeness",3361,7,"
l;ko;","socks","second_post"
94,"key_big_silver",12.3458333333333,"overinformativeness",4601,7,"
lkigf","key","second_post"
95,"hat_big_pink",12.3458333333333,"overinformativeness",3043,7,"
kedi","hat","second_post"
96,"skirt_big_green",12.3458333333333,"overinformativeness",4414,7,"
jedrtgy","skirt","second_post"
97,"shorts_dry_green",12.3458333333333,"adjective_ordering",3402,7,"
hhhh","shorts","second_post"
98,"button_big_green",12.3458333333333,"overinformativeness",2168,7,"
fghfg","button","second_post"
99,"scissors_big_green",12.3458333333333,"overinformativeness",2846,7,"
gbfg","scissors","second_post"
100,"earring_small_triangular",12.3458333333333,"adjective_ordering",1945,7,"
fghfg","earring","second_post"
101,"spoon_wooden_dirty",12.3458333333333,"adjective_ordering",2088,7,"
gfyt","spoon","second_post"
102,"chair_big_yellow",12.3458333333333,"overinformativeness",2157,7,"
jtyf","chair","second_post"
103,"table_wood_low",12.3458333333333,"adjective_ordering",1527,7,"
gfhg","table","second_post"
104,"hair_curly_blonde",12.3458333333333,"adjective_ordering",2344,7,"
btf","hair","second_post"
105,"flower_big_yellow",12.3458333333333,"overinformativeness",2399,7,"
fgjt","flower","second_post"
106,"bottle_glass_big",12.3458333333333,"adjective_ordering",8023,7,"
bolor'","bottle","second_post"
107,"cup_full_metal",12.3458333333333,"adjective_ordering",3679,7,"
dfgdf","cup","second_post"
108,"umbrella_big_blue",12.3458333333333,"overinformativeness",2376,7,"
fd","umbrella","second_post"
109,"toothbrush_big_green",12.3458333333333,"overinformativeness",1606,7,"
df","toothbrush","second_post"
110,"hat_big_orange",12.3458333333333,"overinformativeness",2812,7,"
gr","hat","second_post"
111,"pot_big_blue",12.3458333333333,"overinformativeness",1517,7,"
gr","pot","second_post"
112,"button_big_blue",12.3458333333333,"overinformativeness",1398,7,"
rg","button","second_post"
113,"clock_big_purple",12.3458333333333,"overinformativeness",1304,7,"
gr","clock","second_post"
114,"apple_big_red",12.3458333333333,"overinformativeness",1240,7,"
rg","apple","second_post"
115,"man_young_bearded",12.3458333333333,"adjective_ordering",1702,7,"
rgr","man","second_post"
116,"binoculars_big_red",12.3458333333333,"overinformativeness",2022,7,"
drg","binoculars","second_post"
117,"car_big_green",12.3458333333333,"overinformativeness",1580,7,"
rg","car","second_post"
118,"hair_straight_blond",12.3458333333333,"adjective_ordering",1659,7,"
rj","hair","second_post"
119,"bottle_glass_small",12.3458333333333,"adjective_ordering",1700,7,"
rg","bottle","second_post"
120,"woman_young_happy",12.3458333333333,"adjective_ordering",1771,7,"
drg","woman","second_post"
121,"tie_big_red",12.3458333333333,"overinformativeness",4433,7,"
drgd","tie","second_post"
122,"lipstick_big_pink",12.3458333333333,"overinformativeness",3176,7,"
ddd","lipstick","second_post"
1,"",14.4834833333333,"bot_check",0,8,"Selin","Selin","second_post"
3,"lighter_big_white",14.4834833333333,"overinformativeness",6722,8,"Cigar Lighter","lighter","second_post"
4,"chair_big_blue",14.4834833333333,"overinformativeness",17235,8,"Plastic Chair","chair","second_post"
5,"lipstick_big_red",14.4834833333333,"overinformativeness",5945,8,"Lipstick","lipstick","second_post"
6,"book_big_red",14.4834833333333,"overinformativeness",5841,8,"Book","book","second_post"
7,"pencil_long_blue",14.4834833333333,"adjective_ordering",2938,8,"Pencil","pencil","second_post"
8,"hair_curly_blonde",14.4834833333333,"adjective_ordering",39865,8,"blonde Hair","hair","second_post"
9,"spoon_wooden_clean",14.4834833333333,"adjective_ordering",4122,8,"Spoon","spoon","second_post"
10,"cat_big_black",14.4834833333333,"overinformativeness",7787,8,"Black Cat","cat","second_post"
11,"picture_bw_square",14.4834833333333,"adjective_ordering",3931,8,"Frame","picture","second_post"
12,"car_big_blue",14.4834833333333,"overinformativeness",5313,8,"Toy Car","car","second_post"
13,"glasses_big_blue",14.4834833333333,"overinformativeness",10241,8,"Eye Glass","glasses","second_post"
14,"pencil_short_blue",14.4834833333333,"adjective_ordering",4791,8,"Pencil","pencil","second_post"
15,"shorts_wet_red",14.4834833333333,"adjective_ordering",7957,8,"Trouser","shorts","second_post"
16,"balloon_big_yellow",14.4834833333333,"overinformativeness",4473,8,"Balloon","balloon","second_post"
17,"bottle_plastic_small",14.4834833333333,"adjective_ordering",6569,8,"Water Bottle","bottle","second_post"
18,"bottle_glass_small",14.4834833333333,"adjective_ordering",4409,8,"Bottle","bottle","second_post"
19,"tie_big_red",14.4834833333333,"overinformativeness",2365,8,"Tie","tie","second_post"
20,"lock_big_gold",14.4834833333333,"overinformativeness",2608,8,"Lock","lock","second_post"
21,"woman_old_sad",14.4834833333333,"adjective_ordering",4738,8,"Women","woman","second_post"
22,"mirror_big_white",14.4834833333333,"overinformativeness",7948,8,"Hand Mirror","mirror","second_post"
23,"cup_empty_glass",14.4834833333333,"adjective_ordering",5943,8,"Glass Tumbler","cup","second_post"
24,"box_closed_cardboard",14.4834833333333,"adjective_ordering",6702,8,"Cardboard Box","box","second_post"
25,"table_metal_high",14.4834833333333,"adjective_ordering",3803,8,"Table","table","second_post"
26,"box_open_cardboard",14.4834833333333,"adjective_ordering",4470,8,"Cardboard Box","box","second_post"
27,"lock_big_silver",14.4834833333333,"overinformativeness",7599,8,"Lock","lock","second_post"
28,"woman_old_happy",14.4834833333333,"adjective_ordering",10733,8,"Woman","woman","second_post"
29,"apple_big_green",14.4834833333333,"overinformativeness",4199,8,"Green Apple","apple","second_post"
30,"bag_big_red",14.4834833333333,"overinformativeness",16561,8,"Back Bag","bag","second_post"
31,"pot_big_green",14.4834833333333,"overinformativeness",11030,8,"Hot Pan","pot","second_post"
32,"shorts_wet_green",14.4834833333333,"adjective_ordering",5057,8,"Trouser","shorts","second_post"
33,"pants_big_green",14.4834833333333,"overinformativeness",4044,8,"Pant","pants","second_post"
34,"key_big_gold",14.4834833333333,"overinformativeness",2631,8,"Key","key","second_post"
35,"tie_big_blue",14.4834833333333,"overinformativeness",2409,8,"Tie","tie","second_post"
36,"socks_big_green",14.4834833333333,"overinformativeness",3285,8,"Socks","socks","second_post"
37,"mirror_big_black",14.4834833333333,"overinformativeness",6140,8,"Hand Mirror","mirror","second_post"
38,"picture_bw_rectangular",14.4834833333333,"adjective_ordering",4669,8,"Frame","picture","second_post"
39,"skirt_big_blue",14.4834833333333,"overinformativeness",19405,8,"Frock","skirt","second_post"
40,"umbrella_big_blue",14.4834833333333,"overinformativeness",5094,8,"Umbrella","umbrella","second_post"
41,"man_old_bald",14.4834833333333,"adjective_ordering",3036,8,"Man","man","second_post"
42,"knife_big_blue",14.4834833333333,"overinformativeness",2926,8,"Knife","knife","second_post"
43,"brush_big_red",14.4834833333333,"overinformativeness",4318,8,"Paint Brush","brush","second_post"
44,"bag_big_blue",14.4834833333333,"overinformativeness",8012,8,"Back Bag","bag","second_post"
